32.4401636
32.4611016
32.4450513
32.3918091
32.313151
32.3588726
32.0981607
32.3380601
32.2887155
32.4521009
32.2438352
32.301041
32.2705558
32.4018877
32.3779865
32.2435489
32.3736176
32.4294244
32.195777
32.4354086
32.4215586
32.3572017
32.3851709
32.4314209
32.4205395
